,url,brand,release_date
1104,https://www.amazon.in/Supreme-Pressure-Portable-Cleaning-Purpose/dp/B09VKWGZD7/ref=sr_1_102?qid=1672923596&s=kitchen&sr=1-102,AGARO,2022-03-15
1105,https://www.amazon.in/Bajaj-Delux-2000-Watt-Room-Heater/dp/B009P2LK80/ref=sr_1_103?qid=1672923596&s=kitchen&sr=1-103,Bajaj,2012-10-11
1106,https://www.amazon.in/Orpat-HHB-100E-WOB-250-Watt-Blender/dp/B00A7PLVU6/ref=sr_1_104?qid=1672923596&s=kitchen&sr=1-104,,
1107,https://www.amazon.in/Egg-Boiler-Electric-Automatic-Steaming/dp/B0B25DJ352/ref=sr_1_105?qid=1672923596&s=kitchen&sr=1-105,Multicolour,
1108,https://www.amazon.in/Health-Sense-Chef-Mate-Digital-Scale-KS33/dp/B013B2WGT6/ref=sr_1_106?qid=1672923596&s=kitchen&sr=1-106,HealthSense,
1109,https://www.amazon.in/PHILIPS-Digital-HD9252-90-Technology/dp/B097RJ867P/ref=sr_1_107?qid=1672923596&s=kitchen&sr=1-107,,
1110,https://www.amazon.in/Milton-Electric-Stainless-Kettle-Litres/dp/B091V8HK8Z/ref=sr_1_108?qid=1672923596&s=kitchen&sr=1-108,MILTON,
1111,https://www.amazon.in/Philips-Collection-HD2582-00-830-Watt/dp/B071VNHMX2/ref=sr_1_109?qid=1672923596&s=kitchen&sr=1-109,,
1112,https://www.amazon.in/Crompton-Insta-Comfy-Heater-Settings/dp/B08MVSGXMY/ref=sr_1_110?qid=1672923596&s=kitchen&sr=1-110,Crompton,
1113,https://www.amazon.in/Usha-Convector-2000-Watt-Instant-Heating/dp/B00H0B29DI/ref=sr_1_111?qid=1672923596&s=kitchen&sr=1-111,,
1114,https://www.amazon.in/Philips-HL7756-00-750-Watt-Grinder/dp/B01GZSQJPA/ref=sr_1_115?qid=1672923596&s=kitchen&sr=1-115,Philips,
1115,https://www.amazon.in/Kuber-Industries-Foldable-Laundry-KUBMART11450/dp/B08VGFX2B6/ref=sr_1_116?qid=1672923596&s=kitchen&sr=1-116,,
1116,https://www.amazon.in/Lifelong-LLMG93-Stainless-Liquidizing-Warranty/dp/B09GYBZPHF/ref=sr_1_118?qid=1672923596&s=kitchen&sr=1-118,Lifelong,
1117,https://www.amazon.in/Ikea-45454-IKEA-Frother-Milk/dp/B0B4KPCBSH/ref=sr_1_119_mod_primary_new?qid=1672923596&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-119,LSARI,
1118,https://www.amazon.in/Crompton-convector-adjustable-Thermostats-Standard/dp/B09CGLY5CX/ref=sr_1_120_mod_primary_new?qid=1672923596&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-120,,
1119,https://www.amazon.in/Remover-Clothes-Extractor-Battery-Removing/dp/B09JN37WBX/ref=sr_1_121?qid=1672923596&s=kitchen&sr=1-121,Uvasaggaharam,
1120,https://www.amazon.in/Pigeon-Kessel-1-2-Litre-Multi-purpose-Kettle/dp/B01I1LDZGA/ref=sr_1_125_mod_primary_new?qid=1672923596&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-125,Pigeon,
1121,https://www.amazon.in/DEVICE-Remover-Woolen-Clothes-Electric/dp/B0BN2576GQ/ref=sr_1_126?qid=1672923596&s=kitchen&sr=1-126,,
1122,https://www.amazon.in/Pigeon-2-Slice-Pop-up-Toaster-Black/dp/B06XPYRWV5/ref=sr_1_124?qid=1672923597&s=kitchen&sr=1-124,,
1123,https://www.amazon.in/Bajaj-Majesty-Filled-Radiator-Heater/dp/B01N1XVVLC/ref=sr_1_125?qid=1672923597&s=kitchen&sr=1-125,,
1124,https://www.amazon.in/Luminous-Vento-Deluxe-30-Watt-Ventilator/dp/B00O2R38C4/ref=sr_1_126?qid=1672923597&s=kitchen&sr=1-126,RR,
1125,https://www.amazon.in/electric-Kettle-Double-Triple-Protection/dp/B0B2CZTCL2/ref=sr_1_127?qid=1672923597&s=kitchen&sr=1-127,wipro,
1126,https://www.amazon.in/Kitchen-Stainless-Indian-Filter-Coffee/dp/B00PVT30YI/ref=sr_1_128?qid=1672923597&s=kitchen&sr=1-128,Kitchen Mart,
1127,https://www.amazon.in/Ikea-903-391-72-Sealing-assorted-30-pack/dp/B00SH18114/ref=sr_1_129_mod_primary_new?qid=1672923597&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-129,,
1128,https://www.amazon.in/HUL-Pureit-Germkill-Classic-Purifier/dp/B00E9G8KOY/ref=sr_1_130?qid=1672923597&s=kitchen&sr=1-130,,
1129,https://www.amazon.in/HUL-Pureit-Germkill-Classic-Purifier/dp/B00H3H03Q4/ref=sr_1_131?qid=1672923597&s=kitchen&sr=1-131,Pureit,
1130,https://www.amazon.in/Prestige-Iris-Grinder-Stainless-Juicer/dp/B0756K5DYZ/ref=sr_1_132?qid=1672923597&s=kitchen&sr=1-132,Prestige,
1131,https://www.amazon.in/Preethi-Blue-Leaf-Diamond-750-Watt/dp/B0188KPKB2/ref=sr_1_133?qid=1672923597&s=kitchen&sr=1-133,,
1132,https://www.amazon.in/Themisto-350-Watts-Egg-Boiler-Blue/dp/B091KNVNS9/ref=sr_1_134?qid=1672923597&s=kitchen&sr=1-134,,
1133,https://www.amazon.in/Butterfly-Smart-750-Watt-Mixer-Grinder/dp/B075JJ5NQC/ref=sr_1_135?qid=1672923597&s=kitchen&sr=1-135,,
1134,https://www.amazon.in/KENT-Electric-Steamer-Vegetables-Stainless/dp/B0B5KZ3C53/ref=sr_1_139?qid=1672923597&s=kitchen&sr=1-139,,
1135,https://www.amazon.in/InstaCuppa-Portable-Smoothie-Crushing-Rechargeable/dp/B09NTHQRW3/ref=sr_1_140?qid=1672923597&s=kitchen&sr=1-140,,
1136,https://www.amazon.in/Usha-EI-1602-1000-Watt-Lightweight/dp/B008YW3CYM/ref=sr_1_141?qid=1672923597&s=kitchen&sr=1-141,,
1137,https://www.amazon.in/Kent-KENT-Hand-Blender/dp/B07QHHCB27/ref=sr_1_142?qid=1672923597&s=kitchen&sr=1-142,,
1138,https://www.amazon.in/White-Feather-Portable-Sealing-Multicolor/dp/B0BMFD94VD/ref=sr_1_143?qid=1672923597&s=kitchen&sr=1-143,White Feather,
1139,https://www.amazon.in/Crompton-CG-IHL-1500-Watt-Immersion-Compatible/dp/B00HZIOGXW/ref=sr_1_144?qid=1672923597&s=kitchen&sr=1-144,,
1140,https://www.amazon.in/InstaCuppa-Rechargeable-Mini-Electric-Chopper/dp/B09CKSYBLR/ref=sr_1_145?qid=1672923597&s=kitchen&sr=1-145,InstaCuppa,
1141,https://www.amazon.in/Philips-PowerPro-FC9352-01-Compact/dp/B072J83V9W/ref=sr_1_146?qid=1672923597&s=kitchen&sr=1-146,,
1142,https://www.amazon.in/SAIELLIN-Clothes-Sweater-Defuzzer-Trimmer/dp/B09MTLG4TP/ref=sr_1_147?qid=1672923597&s=kitchen&sr=1-147,,
1143,https://www.amazon.in/Cookwell-Bullet-Mixer-Grinder-Silver/dp/B097XJQZ8H/ref=sr_1_148?qid=1672923597&s=kitchen&sr=1-148,COOKWELL,
1144,https://www.amazon.in/Prestige-PRWO-1-8-2-700-Watts-Aluminium/dp/B00935MD1C/ref=sr_1_149?qid=1672923597&s=kitchen&sr=1-149,,
1145,https://www.amazon.in/Swiffer-Instant-Electric-Home-Kitchen-Instantaneous/dp/B0BR4F878Q/ref=sr_1_150?qid=1672923597&s=kitchen&sr=1-150,Swiffer,
1146,https://www.amazon.in/InstaCuppa-Portable-Smoothie-Crushing-Rechargeable/dp/B0B3G5XZN5/ref=sr_1_148?qid=1672923598&s=kitchen&sr=1-148,InstaCuppa,
1147,https://www.amazon.in/Lifelong-Flash-Instant-Heater-Certified/dp/B07WKB69RS/ref=sr_1_149?qid=1672923598&s=kitchen&sr=1-149,,
1148,https://www.amazon.in/Hindware-Atlantic-Compacto-Instant-HI03PDW30/dp/B09DL9978Y/ref=sr_1_151?qid=1672923598&s=kitchen&sr=1-151,,
1149,https://www.amazon.in/Atom-Selves-A100-Digital-Pocket-Silver/dp/B06XMZV7RH/ref=sr_1_152?qid=1672923598&s=kitchen&sr=1-152,,
1150,https://www.amazon.in/Crompton-InstaBliss-Instant-Heater-Advanced/dp/B09WMTJPG7/ref=sr_1_153?qid=1672923598&s=kitchen&sr=1-153,Crompton,
1151,https://www.amazon.in/Croma-Weilburger-Soleplate-Coating-CRSHAH702SIR11/dp/B09ZK6THRR/ref=sr_1_154?qid=1672923598&s=kitchen&sr=1-154,CROMA,
1152,https://www.amazon.in/Ikea-Lint-Roller-Paper-Sheets/dp/B07MP21WJD/ref=sr_1_156_mod_primary_new?qid=1672923598&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-156,,
1153,https://www.amazon.in/Portable-Hairball-Epilator-Removing-Furniture/dp/B09XB1R2F3/ref=sr_1_157?qid=1672923598&s=kitchen&sr=1-157,,
1154,https://www.amazon.in/Atomberg-Renesa-Motor-Remote-Ceiling/dp/B08Y5QJXSR/ref=sr_1_158?qid=1672923598&s=kitchen&sr=1-158,atomberg,
1155,https://www.amazon.in/Pigeon-stovekraft-Amaze-Plus-1-8/dp/B07WJXCTG9/ref=sr_1_159?qid=1672923598&s=kitchen&sr=1-159,,
1156,https://www.amazon.in/CookJoy-CJ1600WPC-Induction-cooktop-Black/dp/B09NBZ36F7/ref=sr_1_163?qid=1672923598&s=kitchen&sr=1-163,Black,
1157,https://www.amazon.in/Reffair-AX30-MAX-Internationally-Aromabuds/dp/B0912WJ87V/ref=sr_1_164?qid=1672923598&s=kitchen&sr=1-164,Black,
1158,https://www.amazon.in/2000-Watt-Heater-White-HN-2500-India/dp/B0BMTZ4T1D/ref=sr_1_165?qid=1672923598&s=kitchen&sr=1-165,,
1159,https://www.amazon.in/Eureka-Forbes-Wet-Dry-Ultimo/dp/B07Z51CGGH/ref=sr_1_166?qid=1672923598&s=kitchen&sr=1-166,,
1160,https://www.amazon.in/Activa-Heat-Max-Watts-Heater-White/dp/B0BDG6QDYD/ref=sr_1_167?qid=1672923598&s=kitchen&sr=1-167,,
1161,https://www.amazon.in/Philips-Collection-HL1655-00-250-Watt/dp/B00YQLG7GK/ref=sr_1_169?qid=1672923598&s=kitchen&sr=1-169,,
1162,https://www.amazon.in/Bajaj-DX-600-Watt-Light-Weight/dp/B00SMJPA9C/ref=sr_1_170?qid=1672923598&s=kitchen&sr=1-170,Bajaj,
1163,https://www.amazon.in/V-Guard-Instant-Heating-White-Blue-Warranty/dp/B0B9RN5X8B/ref=sr_1_171?qid=1672923598&s=kitchen&sr=1-171,,
1164,https://www.amazon.in/Homeistic-Applience-Electric-bathroom-Tankless/dp/B08QW937WV/ref=sr_1_173?qid=1672923598&s=kitchen&sr=1-173,,
1165,https://www.amazon.in/Kitchenwell-Plastic-Keeping-Kitchen-Multi-Color/dp/B0B4PPD89B/ref=sr_1_174?qid=1672923598&s=kitchen&sr=1-174,,
1166,https://www.amazon.in/Havells-Instanio-Storage-Heater-installation/dp/B08GM5S4CQ/ref=sr_1_172?qid=1672923600&s=kitchen&sr=1-172,Havells,
1167,https://www.amazon.in/Prestige-1900-Induction-Cooktop-button/dp/B00NM6MO26/ref=sr_1_173?qid=1672923600&s=kitchen&sr=1-173,,
1168,https://www.amazon.in/AGARO-1000-Watt-10-Litre-Cleaner-Function/dp/B083M7WPZD/ref=sr_1_174?qid=1672923600&s=kitchen&sr=1-174,AGARO,
1169,https://www.amazon.in/Kent-16026-1-8-Liter-Electric-Kettle/dp/B07GLSKXS1/ref=sr_1_175?qid=1672923600&s=kitchen&sr=1-175,KENT,
1170,https://www.amazon.in/SKYTONE-Stainless-Electric-Grinders-Vegetables/dp/B09F6KL23R/ref=sr_1_178?qid=1672923600&s=kitchen&sr=1-178,,
1171,https://www.amazon.in/1-8Litre-Electric-Kettle-Stainless-16088/dp/B094G9L9LT/ref=sr_1_179?qid=1672923600&s=kitchen&sr=1-179,KENT,
1172,https://www.amazon.in/Eureka-Forbes-Powerful-Technology-GFCDSFSVL00000/dp/B09FZ89DK6/ref=sr_1_180?qid=1672923600&s=kitchen&sr=1-180,Eureka Forbes,2021-09-11
1173,https://www.amazon.in/Mi-Purifier-Filter-Smart-Connectivity/dp/B0811VCGL5/ref=sr_1_182?qid=1672923600&s=kitchen&sr=1-182,,
1174,https://www.amazon.in/Tata-Swach-Bulb-6000-Litre-Cartridge/dp/B07FXLC2G2/ref=sr_1_183?qid=1672923600&s=kitchen&sr=1-183,,
1175,https://www.amazon.in/Havells-Ambrose-1200mm-Ceiling-Gold/dp/B01LYU3BZF/ref=sr_1_187?qid=1672923600&s=kitchen&sr=1-187,Havells,
1176,https://www.amazon.in/PrettyKrafts-Canvas-Laundry-Storage-Black/dp/B083RC4WFJ/ref=sr_1_188?qid=1672923600&s=kitchen&sr=1-188,,
1177,https://www.amazon.in/FABWARE-Lint-Remover-Clothes-Furniture/dp/B09SFRNKSR/ref=sr_1_189?qid=1672923600&s=kitchen&sr=1-189,FABWARE,
1178,https://www.amazon.in/Brayden-Portable-Smoothie-Blender-Rechargeable/dp/B07NRTCDS5/ref=sr_1_190?qid=1672923600&s=kitchen&sr=1-190,Brayden,
1179,https://www.amazon.in/Bajaj-Frore-1200-Brown-Ceiling/dp/B07SPVMSC6/ref=sr_1_192?qid=1672923600&s=kitchen&sr=1-192,Bajaj,
1180,https://www.amazon.in/Venus-Weighing-Warranty-Included-Capacity/dp/B09H3BXWTK/ref=sr_1_193?qid=1672923600&s=kitchen&sr=1-193,Venus,2021-09-23
1181,https://www.amazon.in/Bajaj-ATX-750-Watt-Pop-up-Toaster/dp/B0073QGKAS/ref=sr_1_194?qid=1672923600&s=kitchen&sr=1-194,,
1182,https://www.amazon.in/Coway-Professional-Purifier-Anti-Virus-AP-1019C/dp/B08GJ57MKL/ref=sr_1_195?qid=1672923600&s=kitchen&sr=1-195,White,
1183,https://www.amazon.in/Gold-Optima-10-Litres-Non-electric-Purifier/dp/B009DA69W6/ref=sr_1_196?qid=1672923600&s=kitchen&sr=1-196,,
1184,https://www.amazon.in/HOMEPACK%C2%AE-Radiant-Office-Heaters-Portable/dp/B099PR2GQJ/ref=sr_1_197?qid=1672923600&s=kitchen&sr=1-197,,
1185,https://www.amazon.in/Bajaj-Rex-Mixer-Grinder-White/dp/B08G8H8DPL/ref=sr_1_198?qid=1672923600&s=kitchen&sr=1-198,Bajaj,
1186,https://www.amazon.in/Heart-Home-Foldable-Organiser-HEARTXY11447/dp/B08VGM3YMF/ref=sr_1_196?qid=1672923601&s=kitchen&sr=1-196,37L x 37W x 49H Centimeters,2021-01-30
1187,https://www.amazon.in/MILTON-Smart-Egg-Boiler-Transparent/dp/B08TTRVWKY/ref=sr_1_197?qid=1672923601&s=kitchen&sr=1-197,,
1188,https://www.amazon.in/Premium-Stainless-Electric-Cut-Off-Feature/dp/B07T4D9FNY/ref=sr_1_199?qid=1672923601&s=kitchen&sr=1-199,IBELL,
1189,https://www.amazon.in/Tosaa-Nonstick-Sandwich-Toaster-Regular/dp/B07RX42D3D/ref=sr_1_200?qid=1672923601&s=kitchen&sr=1-200,,
1190,https://www.amazon.in/V-Guard-Divino-Storage-15-Vertical/dp/B08WRKSF9D/ref=sr_1_201?qid=1672923601&s=kitchen&sr=1-201,,
1191,https://www.amazon.in/akiara-Machine-Stitching-extension-adapter/dp/B09R83SFYV/ref=sr_1_202?qid=1672923601&s=kitchen&sr=1-202,,
1192,https://www.amazon.in/Usha-Steam-3713-1300-Watt-White/dp/B07989VV5K/ref=sr_1_203?qid=1672923601&s=kitchen&sr=1-203,,
1193,https://www.amazon.in/Wonderchef-Nutri-Blend-CKM-Jars-Black/dp/B07FL3WRX5/ref=sr_1_204?qid=1672923601&s=kitchen&sr=1-204,Wonderchef,
1194,https://www.amazon.in/WIDEWINGS-Electric-Handheld-Frother-Blender/dp/B0BPCJM7TB/ref=sr_1_205?qid=1672923601&s=kitchen&sr=1-205,,
1195,https://www.amazon.in/Morphy-Richards-Icon-Superb-Grinder/dp/B08H673XKN/ref=sr_1_206?qid=1672923601&s=kitchen&sr=1-206,Morphy Richards,
1196,https://www.amazon.in/Philips-Handheld-Garment-Steamer-Purple/dp/B07DXRGWDJ/ref=sr_1_207?qid=1672923601&s=kitchen&sr=1-207,Philips,
1197,https://www.amazon.in/Vedini-Refillable-Spray-Bottle-Transparent/dp/B08243SKCK/ref=sr_1_212?qid=1672923601&s=kitchen&sr=1-212,,
1198,https://www.amazon.in/CROMPTON-Sapphira-Ultra-Ceiling-Lustre/dp/B09SPTNG58/ref=sr_1_213?qid=1672923601&s=kitchen&sr=1-213,Crompton,
1199,https://www.amazon.in/Kuber-Industries-Waterproof-Organizer-CTKTC034616/dp/B083J64CBB/ref=sr_1_214?qid=1672923601&s=kitchen&sr=1-214,,
1200,https://www.amazon.in/JM-SELLER-Electric-Beater-180-Watt/dp/B08JV91JTK/ref=sr_1_215?qid=1672923601&s=kitchen&sr=1-215,,
1201,https://www.amazon.in/Oratech-electric-cappuccino-Mocktail-Multicolour/dp/B0BQ3K23Y1/ref=sr_1_216?qid=1672923601&s=kitchen&sr=1-216,,
1202,https://www.amazon.in/Havells-Glaze-Pearl-Ivory-Ceiling/dp/B09MT94QLL/ref=sr_1_217?qid=1672923601&s=kitchen&sr=1-217,,
1203,https://www.amazon.in/Ur-NeedsTM-Rocklight-Remover-Fabric/dp/B07NKNBTT3/ref=sr_1_218?qid=1672923601&s=kitchen&sr=1-218,,
1204,https://www.amazon.in/Rico-Japanese-Technology-Rechargeable-Replacement/dp/B09KPXTZXN/ref=sr_1_220?qid=1672923601&s=kitchen&sr=1-220,,
1205,https://www.amazon.in/Butterfly-150-Watt-Grinder-Scrapper-Attachment/dp/B078HG2ZPS/ref=sr_1_221?qid=1672923601&s=kitchen&sr=1-221,,
1206,https://www.amazon.in/AGARO-Marvel-Litre-Toaster-Griller/dp/B07N2MGB3G/ref=sr_1_222?qid=1672923601&s=kitchen&sr=1-222,,
1207,https://www.amazon.in/Philips-GC1920-28-1440-Watt-Non-Stick/dp/B008LN8KDM/ref=sr_1_220?qid=1672923603&s=kitchen&sr=1-220,,
1208,https://www.amazon.in/Havells-OFR-13-Wave-Fin/dp/B08MZNT7GP/ref=sr_1_221?qid=1672923603&s=kitchen&sr=1-221,,
1209,https://www.amazon.in/Bajaj-DHX-1000-Watt-Ivory-Color/dp/B009P2L7CO/ref=sr_1_222?qid=1672923603&s=kitchen&sr=1-222,,
1210,https://www.amazon.in/Eureka-Forbes-Amaze-RO-MTDS/dp/B07YC8JHMB/ref=sr_1_223?qid=1672923603&s=kitchen&sr=1-223,,
1211,https://www.amazon.in/ROYAL-STEP-Portable-Electric-Rechargeable/dp/B0BNQMF152/ref=sr_1_224?qid=1672923603&s=kitchen&sr=1-224,,
1212,https://www.amazon.in/Kent-Zoom-Vacuum-Cleaner-16068/dp/B08J7VCT12/ref=sr_1_225?qid=1672923603&s=kitchen&sr=1-225,,
1213,https://www.amazon.in/Sealing-Machine-Warranty-Function-Plastic/dp/B0989W6J2F/ref=sr_1_226?qid=1672923603&s=kitchen&sr=1-226,,
1214,https://www.amazon.in/Heavyweight-Automatic-bacterial-Weilburger-Soleplate/dp/B0B84KSH3X/ref=sr_1_227?qid=1672923603&s=kitchen&sr=1-227,wipro,
1215,https://www.amazon.in/Inalsa-Electric-Kettle-Prism-Inox/dp/B08HLC7Z3G/ref=sr_1_229?qid=1672923603&s=kitchen&sr=1-229,,
1216,https://www.amazon.in/VRPRIME-Remover-Reusable-Easy-Tear-Furniture/dp/B0BN6M3TCM/ref=sr_1_230?qid=1672923603&s=kitchen&sr=1-230,,
1217,https://www.amazon.in/Philips-AC1215-20-Purifier-White/dp/B01L6MT7E0/ref=sr_1_231?qid=1672923603&s=kitchen&sr=1-231,White,
1218,https://www.amazon.in/Eopora-Ceramic-Heating-Bedroom-Electric/dp/B0B9F9PT8R/ref=sr_1_235?qid=1672923603&s=kitchen&sr=1-235,Eopora,
1219,https://www.amazon.in/Goliath-GO1200WG-Weight-1200-Watt-Maroon/dp/B0883LQJ6B/ref=sr_1_236?qid=1672923603&s=kitchen&sr=1-236,,
1220,https://www.amazon.in/Wipro-Electric-Stainless-Automatic-VB021070/dp/B099Z83VRC/ref=sr_1_237?qid=1672923603&s=kitchen&sr=1-237,,
1221,https://www.amazon.in/Philips-Viva-Collection-HR1832-1-5-Litre400-Watt/dp/B00S9BSJC8/ref=sr_1_238?qid=1672923603&s=kitchen&sr=1-238,Philips,
1222,https://www.amazon.in/Kitchenwell-Multipurpose-Portable-Electronic-Scale/dp/B0B4SJKRDF/ref=sr_1_239?qid=1672923603&s=kitchen&sr=1-239,,
1223,https://www.amazon.in/FIGMENT-Rechargeable-Decoration-ENTERPRISES-A1/dp/B0BM4KTNL1/ref=sr_1_240?qid=1672923603&s=kitchen&sr=1-240,,
1224,https://www.amazon.in/Balzano-Speed-Nutri-Blender-Smoothie/dp/B08S6RKT4L/ref=sr_1_241?qid=1672923603&s=kitchen&sr=1-241,,
1225,https://www.amazon.in/Swiss-Military-VC03-Wireless-Collection/dp/B09SZ5TWHW/ref=sr_1_242?qid=1672923603&s=kitchen&sr=1-242,,
1226,https://www.amazon.in/Zuvexa-Rechargeable-Electric-Foam-Maker/dp/B0BLC2BYPX/ref=sr_1_243?qid=1672923603&s=kitchen&sr=1-243,,
1227,https://www.amazon.in/Usha-IH2415-1500-Watt-Immersion-Heater/dp/B00P0R95EA/ref=sr_1_244?qid=1672923603&s=kitchen&sr=1-244,Copper,2017-01-01
1228,https://www.amazon.in/ACTIVA-Instant-SPCEIAL-Warranty-Premium/dp/B07W4HTS8Q/ref=sr_1_245?qid=1672923603&s=kitchen&sr=1-245,,
1229,https://www.amazon.in/Havells-Instanio-1-Litre-Instant-Geyser/dp/B078JBK4GX/ref=sr_1_244?qid=1672923605&s=kitchen&sr=1-244,,
1230,https://www.amazon.in/Lifelong-Boiler-Poacher-500-Watt-Transparent/dp/B08S7V8YTN/ref=sr_1_245?qid=1672923605&s=kitchen&sr=1-245,,
1231,https://www.amazon.in/Indias-Instant-Bathroom-Kitchen-Hospital/dp/B07H5PBN54/ref=sr_1_246?qid=1672923605&s=kitchen&sr=1-246,INDIA'S,
1232,https://www.amazon.in/AmazonBasics-Induction-Cooktop-1600-Watt/dp/B07YCBSCYB/ref=sr_1_247?qid=1672923605&s=kitchen&sr=1-247,,
1233,https://www.amazon.in/Sui-Generis-Frother-Electric-Blender/dp/B098T9CJVQ/ref=sr_1_248?qid=1672923605&s=kitchen&sr=1-248,,
1234,https://www.amazon.in/Philips-AeraSense-AC2887-20-Purifier/dp/B01KCSGBU2/ref=sr_1_249?qid=1672923605&s=kitchen&sr=1-249,,
1235,https://www.amazon.in/Esquire-Elite-Laundry-Basket-Colour/dp/B095XCRDQW/ref=sr_1_250?qid=1672923605&s=kitchen&sr=1-250,34L x 44W x 56H Centimeters,
1236,https://www.amazon.in/PHILIPS-Fryer-HD9200-90-Technology/dp/B09CTWFV5W/ref=sr_1_251?qid=1672923605&s=kitchen&sr=1-251,,
1237,https://www.amazon.in/Havells-Quartz-Settings-Product-Warranty/dp/B0B7NWGXS6/ref=sr_1_252?qid=1672923605&s=kitchen&sr=1-252,Havells,
1238,https://www.amazon.in/Philips-Garment-Steamer-GC523-60/dp/B07DZ986Q2/ref=sr_1_253?qid=1672923605&s=kitchen&sr=1-253,PHILIPS,
1239,https://www.amazon.in/Brayden-Plastic-Express-Bi-Level-Stainless/dp/B07KKJPTWB/ref=sr_1_254?qid=1672923605&s=kitchen&sr=1-254,Brayden,
1240,https://www.amazon.in/Wonderchef-Nutri-Blend-63152293-400-Watt-Grinder/dp/B071R3LHFM/ref=sr_1_255?qid=1672923605&s=kitchen&sr=1-255,,
1241,https://www.amazon.in/Usha-Janome-Dream-Stitch-Automatic/dp/B086X18Q71/ref=sr_1_259?qid=1672923605&s=kitchen&sr=1-259,USHA,
1242,https://www.amazon.in/BXGS1501IN-Handheld-Portable-Garment-Steamer/dp/B07WVQG8WZ/ref=sr_1_260?qid=1672923605&s=kitchen&sr=1-260,,
1243,https://www.amazon.in/Personal-Blender-Portable-Battery-Smoothies/dp/B0BFBNXS94/ref=sr_1_261_mod_primary_new?qid=1672923605&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-261,,
1244,https://www.amazon.in/Sujata-Powermatic-Watts-Juicer-Grinder/dp/B071113J7M/ref=sr_1_262?qid=1672923605&s=kitchen&sr=1-262,,
1245,https://www.amazon.in/Aquaguard-purification-municipal-Eureka-Forbes/dp/B09YLWT89W/ref=sr_1_263?qid=1672923605&s=kitchen&sr=1-263,,
1246,https://www.amazon.in/PrettyKrafts-Laundry-Basket-Clothes-Handles/dp/B0814LP6S9/ref=sr_1_264?qid=1672923605&s=kitchen&sr=1-264,36L x 36W x 53H Centimeters,
1247,https://www.amazon.in/Dr-Trust-Electronic-Kitchen-Weighing/dp/B07BKSSDR2/ref=sr_1_265?qid=1672923605&s=kitchen&sr=1-265,Dr Trust,
1248,https://www.amazon.in/Tesora-Electric-Stainless-Protection-White/dp/B09VGS66FV/ref=sr_1_266?qid=1672923605&s=kitchen&sr=1-266,,
1249,https://www.amazon.in/Ace-1600-Watt-21-Litre-Stainless-Function/dp/B07RCGTZ4M/ref=sr_1_268?qid=1672923605&s=kitchen&sr=1-268,,
1250,https://www.amazon.in/Inalsa-Robot-1000-800-Watt-Blender/dp/B0747VDH9L/ref=sr_1_269?qid=1672923605&s=kitchen&sr=1-269,Inalsa,
1251,https://www.amazon.in/Akiara-Electric-Handheld-Cordless-Tailoring/dp/B08XLR6DSB/ref=sr_1_270?qid=1672923605&s=kitchen&sr=1-270,akiara - Makes life easy,
1252,https://www.amazon.in/EasySpeed-GC2145-Resistant-Soleplate-Drip-Stop/dp/B08H6CZSHT/ref=sr_1_268?qid=1672923606&s=kitchen&sr=1-268,,
1253,https://www.amazon.in/Inalsa-Bullet-400-Watt-Technology-Chopper/dp/B07CVR2L5K/ref=sr_1_269?qid=1672923606&s=kitchen&sr=1-269,,
1254,https://www.amazon.in/Borosil-Electric-Vegetables-Transparent-Stainless/dp/B09J4YQYX3/ref=sr_1_270?qid=1672923606&s=kitchen&sr=1-270,Silver,
1255,https://www.amazon.in/Wipro-Sandwich-function-SW-warranty-Standard/dp/B0B2DD8BQ8/ref=sr_1_271?qid=1672923606&s=kitchen&sr=1-271,"Cool Touch handle , Non stick coating",
1256,https://www.amazon.in/Rico-1500-W-immersion-water-heater/dp/B0123P3PWE/ref=sr_1_272?qid=1672923606&s=kitchen&sr=1-272,Stainless Steel,2015-07-20
1257,https://www.amazon.in/Eureka-Forbes-Active-Cleaner-washable/dp/B08HDCWDXD/ref=sr_1_273?qid=1672923606&s=kitchen&sr=1-273,Eureka Forbes,
1258,https://www.amazon.in/CSI-INTERNATIONAL%C2%AE-Instant-portable-Plastic/dp/B0836JGZ74/ref=sr_1_274?qid=1672923606&s=kitchen&sr=1-274,,
1259,https://www.amazon.in/Hindware-Atlantic-Instant-Heating-Stainless/dp/B0BCKJJN8R/ref=sr_1_275?qid=1672923606&s=kitchen&sr=1-275,HINDWARE SMART APPLIANCES,
1260,https://www.amazon.in/Morphy-Richards-Europa-Espresso-Cappuccino/dp/B008P7IF02/ref=sr_1_276?qid=1672923606&s=kitchen&sr=1-276,Morphy Richards,
